,index,title,stops,ratingValue,ratingCount,reviewCount,михалово,молодёжная,тракторный завод,петровщина,октябрьская,автозаводская,площадь якуба коласа,немига,спортивная,площадь франтишка богушевича,площадь ленина,ковальская слобода,вокзальная,площадь победы,юбилейная площадь,кунцевщина,пушкинская,грушевка,могилёвская,малиновка,московская,парк челюскинцев,каменная горка,фрунзенская,борисовский тракт,восток,купаловская,пролетарская,первомайская,институт культуры,академия наук,уручье,партизанская,fallback fun,hotels,bars,gasstation,hypermarket,concert hall,industrial enterprise,cafe,fast food,software,flower shop,spa,mobile phones,fitness,confectionary,supermarket,fallback services,sushi,sportcenter,currency exchange,malls,restaurants,museum,wednesday,sunday,friday,tuesday,monday,thursday,saturday,num_compet,center,youtube,instagram,twitter,ok,whatsapp,vkontakte,facebook,viber,telegram,lat,lon
918,983,Билли Бонс,37.9327,5.0,100,42,21280.99227446678,17446.34844041816,9583.700025184611,23009.748338215686,13861.360308938916,9574.084769203218,11060.578104150987,14299.425267547544,22054.518702366488,16199.066834541189,15357.797332094804,15999.31724316056,15623.882718363862,11807.976936351364,15712.011277312613,25033.50906739066,20325.478061166745,19152.39078066613,9911.921321324571,24531.239774190286,6118.862479731312,7402.758273542306,26607.941830102438,15637.626272127116,2423.8820130860545,3730.887780397765,13841.959675065978,12033.92811014349,13267.063562850135,16582.37415950541,9262.687561938104,2180.695106978281,9815.541640862208,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,8,8,8,12,12,0,13663.394657937,0,0,0,0,0,0,0,0,0,27.672709,53.961696
919,984,Дражина,52.6226,4.5,25,8,20291.25584877105,16441.57184646655,8800.689755802205,22026.46701597326,12882.563183907117,9142.726476443167,10075.895530823158,13309.386236082768,21041.6961348786,15210.959387350682,14379.096276292794,15054.356393134543,14653.558373356129,10830.093832943085,14714.65713726021,24019.743509645545,19313.45556937407,18161.45545135638,9792.649760666864,23556.738777229188,5194.9487532453395,6450.49541374989,25593.739065261776,14640.236035608614,2096.397015076808,2965.35722466068,12863.176684176877,11127.168871997696,12316.300362675054,15612.138385074795,8286.2889806759,2845.4108771761103,9205.04937175633,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,14,14,14,14,14,14,2,12684.719317025383,0,1,0,0,0,0,0,0,0,27.663756,53.95978
920,985,Cube Cafe,228.704,4.5,156,51,21021.086796917934,17148.97361316163,9561.317578269687,22762.614651813747,13624.12407943104,9778.822801500086,10813.452401006884,14040.28968601848,21720.39621286933,15943.449291165793,15120.353215392659,15813.67967462717,15400.726330908632,11573.039257718548,15435.801330795342,24690.30336025809,19997.091963522802,18890.244126076395,10262.427869658015,24299.8928333443,5962.396158560067,7209.734302770485,26257.921847248974,15361.347146422271,2642.1490300575647,3714.657713517732,13604.75422243383,11895.642735805888,13073.905396670209,16359.182078231466,9031.563571452885,2719.0018467382674,9916.399992325045,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,12,12,12,12,14,14,0,13426.43280479667,0,0,0,0,0,1,1,0,0,27.66884,53.965082
921,986,Кофейня,190.124,0.0,0,0,20245.269344721746,16383.954089621004,8828.437953357026,21984.349983786673,12843.91174315673,9231.650556347626,10034.40108381812,13263.851962411112,20972.534473541633,15166.442438819357,14340.266153618206,15031.32021121596,14619.118337975366,10792.375731122831,14663.713128272128,23947.769626172376,19246.071590158288,18114.823593152727,9914.488001392547,23519.368487247837,5185.092623477163,6427.499306508175,25519.635208767955,14589.271566079517,2216.212580676812,3009.2645212111493,12824.536498216896,11119.244581294157,12291.365636020308,15577.612437541633,8250.218319919695,2986.8771175651978,9266.984689126948,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,2,12646.170658008114,0,0,0,0,0,0,0,0,0,27.662865,53.960899
922,987,Ecoist,393.586,0.0,0,0,19958.35122501207,16128.02832842344,8407.89201578903,21687.781215454317,12540.145020577691,8781.258352303255,9738.219192878507,12976.772516145995,20749.22887672925,14876.47744701081,14036.65324683483,14692.603988841396,14305.254894002366,10486.891074060375,14390.194231547455,23732.727424937748,19017.661643906293,17829.740413284315,9500.554219524573,23211.449963874504,4822.910631709578,6090.885079555784,25311.079794716883,14315.82032664893,1807.7157974689683,2572.18034614668,12520.74701068835,10751.702563850444,11956.979595432067,15263.817115352093,7941.79207004195,2901.6334777645493,8818.541022750773,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,14,14,1,12342.200832905253,0,1,0,0,0,0,0,0,0,27.66176,53.956486
923,989,Mama House Club,173.28,4.0,16,7,20252.141773894764,16392.698373547704,8823.35302097927,21990.601097817616,12849.557127340306,9216.882243124275,10040.477050979998,13270.616030969304,20983.172541476226,15173.054384271123,14345.951741213208,15034.457588726476,14624.09538944971,10797.849386025171,14671.364398447424,23958.872430537034,19256.4152481314,18121.79278022804,9894.594247647434,23524.855730611827,5185.919033298527,6430.501017559308,25531.087840789867,14596.925699389585,2196.4528452807103,3001.3091492635717,12830.179896654761,11119.91220525074,12294.78800911295,15582.609310948226,8255.385210739962,2964.242047678368,9256.472061091974,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,2,12651.797708659013,0,0,0,0,0,0,0,0,0,27.663005,53.960716
924,990,Пицца Темпо,273.12,4.099999904632568,14,6,19982.535317399583,16154.0819128288,8418.322473651582,21711.315014844236,12563.322329578956,8776.251513598296,9762.010852738671,13001.056149425052,20776.845915935774,14900.535196099061,14059.806334412457,14713.00597259634,14327.661699600483,10510.01133172422,14415.281990455323,23760.689317518616,19045.060116978013,17854.065637394066,9485.20872796677,23234.1803153935,4841.655329300037,6111.860481260318,25339.309087746118,14340.913539299887,1790.5419655587782,2579.4200999470704,12543.92323004451,10769.437840886936,11977.816536565313,15286.210777845028,7964.826877517147,2868.8487406649647,8820.802366630674,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,1,12365.369139266017,0,1,1,1,0,1,1,0,0,27.662038,53.956375
925,992,Пит-стоп,861.937,4.300000190734863,118,39,22490.904544342386,18685.2701833884,10535.323791895245,24208.15201652367,15056.789977837121,10105.391005653619,12267.675622473738,15512.602138798136,23313.124655760002,17408.033946190444,16552.00160873299,17142.435281435915,16804.903651318247,13003.900131436138,16937.181490327028,26295.925703352194,21581.535050667826,20365.016710160788,10057.53637654983,25714.699949017613,7260.672069761774,8572.28009036813,27873.060743861923,16862.889641871025,3164.2194528663185,4752.5182719463855,15037.382701388564,13130.58217268292,14421.631749555727,17762.58842913011,10459.891672627311,1713.3626386600356,10558.664777818054,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,0,14858.79371704528,0,0,0,0,0,0,0,0,0,27.684149,53.962589
926,993,Yummy Coffee,205.178,0.0,0,0,21473.86088216067,17723.296932238765,9368.018772070653,23174.228639042944,14026.849784074506,8964.08100691573,11258.813593208815,14507.06974015013,22401.1449550156,16393.797694878485,15518.594881223511,16056.492059651884,15755.54932257871,11978.0097342807,15949.799333807086,25396.366266177483,20662.285349897167,19353.5336986976,9075.802165434181,24662.059108432026,6196.739974990757,7528.484171596559,26984.209491758054,15875.765809856563,1985.8017481368618,3630.8831447186717,14007.46143069701,12016.256719831645,13348.511167044167,16711.384464969287,9442.042237141095,1203.2405843663496,9379.462488120165,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,0,1,13829.09804601329,0,1,0,0,0,0,0,0,0,27.677593,53.953159
927,994,ФанЕжа,481.383,4.099999904632568,5,4,20275.1945375435,16368.098751640702,9140.23022318639,22029.14848591045,12909.197991865694,9720.10009662927,10092.751846581921,13300.94164574507,20904.470127140703,15205.726561437537,14403.189054547882,15155.21976404521,14699.170298201421,10864.37338492604,14677.164073561835,23866.19403236877,19186.60614110188,18143.309479305135,10472.130115502641,23582.564509356154,5381.719484831323,6568.9019341091025,25428.14198985719,14602.7093464688,2775.6987392064175,3397.8316654195296,12889.891468522776,11304.03555370765,12410.932827465267,15656.474701768919,8334.48474984986,3462.765649391879,9682.94061208407,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,0,12712.11347241592,0,0,0,0,0,0,0,0,0,27.660936,53.966309
928,995,Кино вино,219.6,4.0,55,11,21465.882746851454,17715.615924512716,9359.527973281396,23166.165535687083,14018.827795592148,8956.535419458607,11250.915287791919,14499.17032666106,22393.724012861898,16385.84626421532,15510.550401958317,16048.20603061705,15747.427191355457,11970.017995339133,15941.989072707622,25389.006903671023,20654.829313225175,19345.587878485694,9070.031135127716,24653.90695960136,6188.606685221703,7520.437284849866,26976.90682121955,15867.957229109184,1977.3507029815198,3622.511958714981,13999.439614379186,12007.86759632818,13340.286288651994,16703.25126181463,9434.111485308167,1204.671316210665,9371.273004939128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,12,12,12,12,15,15,1,13821.078083109798,0,1,0,0,0,0,1,0,0,27.677535,53.953103
929,997,Лаванда,146.805,3.5999999046325684,32,6,20596.044306386724,16706.409683793816,9299.794661396914,22343.891719361847,13213.651806650318,9711.83895379582,10399.419453914492,13617.7604122296,21261.18703898906,15521.997649652332,14709.027513464065,15432.085772592516,14997.267324595447,11165.198429621705,15003.952582684951,24227.300029289006,19540.409151864747,18464.52190615479,10344.832361321241,23889.375973097853,5614.363976208917,6833.307489948129,25792.283415974332,14929.489327698542,2655.8257099605826,3493.076911244789,13194.309707334332,11547.104655352825,12689.410657104334,15955.29146592238,8628.508048352325,3105.4872603604977,9754.809427487691,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,13,13,13,13,13,13,0,13016.22344636078,0,0,0,0,0,0,0,0,0,27.664463,53.965508
930,998,КофеБлинная,297.647,3.5999999046325684,11,5,20152.316236436338,16271.047495866835,8870.118154586411,21898.03315414832,12765.338509773104,9382.859243412231,9951.872503227352,13172.960445543291,20838.78279055788,15076.889440410298,14260.96792360542,14979.877884207825,14547.533456784076,10716.20606245867,14562.909167489062,23808.862120747053,19115.61071669999,18021.012578485035,10125.599450067672,23441.28529891214,5163.966876955147,6380.860038029996,25376.910561810695,14488.447912033016,2430.2569623395048,3090.685756073046,12745.989142004473,11095.961337566137,12237.332104256748,15505.660410219012,8178.433334623048,3244.3810570569703,9369.599692917707,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,2,12567.84097671875,0,0,0,0,0,0,0,0,0,27.661183,53.962798
931,999,Хола,361.062,4.099999904632568,34,17,23009.461259986936,19280.93355054115,10704.450838978755,24699.63979062514,15558.852308746038,9852.669837748552,12803.433506900346,16050.949080227123,23967.130449019325,17932.715693223792,17047.59602882291,17542.829784236794,17273.99236692396,13513.862002477348,17500.186218038256,26963.337353239338,22227.561912977933,20892.607524299598,9491.027712181909,26174.000189882252,7719.66674792322,9060.628461721713,28551.806602559307,17426.272395660162,3363.056880326311,5115.643646235722,15539.488432858843,13472.341418861795,14850.003433419999,18227.87713266182,10984.515239054306,1182.1165041218185,10501.10850488598,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,0,15361.380578931354,0,1,0,0,0,0,0,0,0,27.69153,53.955469
932,1001,Время есть,154.262,4.199999809265137,181,61,5468.150964459588,7008.1453103150325,17311.128013188027,5683.779845821342,11063.751035189247,21170.879470750144,13389.801487901546,10369.64528898772,2210.4117327039016,8834.119302069588,9850.629938268932,10545.237484102268,9935.052938919871,12847.564893174102,8882.6251192662,1342.152198358668,3864.123346697425,6502.6004633440425,24281.61615602615,6606.122255407802,18406.357880727952,17074.486752427634,2708.2930159784055,8946.879601506898,22779.76495817169,20998.768504124444,11080.353560746486,14032.371777474766,12241.446770617194,9258.488898079195,15150.221044718812,25130.83252991008,19223.902788102663,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,13,13,1,11232.941817817562,0,1,0,0,0,0,0,0,0,27.461641,53.915825
933,1003,Джангл Лаунж,500.553,4.099999904632568,46,14,5782.682621061891,7741.737676013597,18026.83055275619,5712.0644493312975,11796.390938167166,21846.561904684335,14181.712835463311,11117.6069692456,2880.1156990507543,9522.435963965143,10539.743685851328,11136.817988892035,10593.774397087755,13619.936101887082,9621.503896986876,542.2472130566182,4606.690269691241,7047.297032661968,24954.066026239936,6412.574427885939,19221.558567339074,17885.072776547342,1826.2775566546666,9687.756297929296,23606.853767734952,21821.903347029925,11813.439195204892,14731.67880716201,12946.15564756545,9874.834078218088,15954.70917043008,25963.701177852785,19903.811512186603,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,8,8,8,16,18,8,0,11970.091869932136,0,1,0,0,1,1,1,1,1,27.454599,53.911291
934,1004,Chef Grill,330.642,3.799999952316284,14,4,6256.0728600182565,8041.810832394848,18342.232460878604,6224.685953123656,12098.434744007553,22189.197988599295,14432.645609473897,11407.58523718533,3210.8243620288645,9854.53493095279,10871.759449220888,11523.141557843599,10944.407414571664,13889.406883961336,9918.280881764185,975.4205264203383,4897.49342565061,7451.119651049968,25298.970244563516,6921.950442400474,19447.308132264916,18116.144958055913,1760.155705374287,9983.010334548506,23817.99690079463,22038.06343813557,12115.148864165461,15058.059199356536,13268.522313913028,10248.22395006995,16192.559976641618,26167.23564320439,20243.588145870395,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,1,12268.724984038798,0,1,0,0,0,0,0,0,0,27.452273,53.915799
935,1005,Шаурма,94.1793,4.300000190734863,24,15,4389.932624518525,5992.20675552356,11031.570815550402,4786.710552252089,6843.160768555836,13888.765817935344,9496.148218179143,6818.873226102212,7914.573459697609,5329.187325543906,5567.317747841713,4267.926468254969,5095.470404619542,8691.586186504417,6172.8137717698,9917.000412527674,7127.204173424423,4247.49910474421,16779.752123783266,5455.559495122724,14013.448056938149,12776.20753826003,11285.393491260329,6221.82470562302,18201.645784569024,16488.7955878442,6859.913409511212,8103.518789192911,6978.924544618064,4303.465902343401,11086.154518464426,20523.424362614882,12159.272442052583,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,13,13,0,7015.318248398397,0,1,0,0,1,0,0,1,0,27.524246,53.845233
936,1006,Амстердам,161.565,4.199999809265137,231,65,5020.176707662227,6272.934625860082,10549.328419742173,5472.427935007847,6699.582732312519,13302.685853349241,9265.013289485129,6751.433539844476,8510.466660776015,5406.16734512062,5518.219641859428,4069.603034021408,5021.529274888878,8463.598132149908,6252.1699701437765,10577.384090383457,7644.353154425672,4687.844926116907,16167.277862362898,6120.662942348105,13646.283491095133,12434.431817696486,11958.526522080152,6294.76441150498,17780.5196854628,16086.20621285161,6715.28466680838,7715.797045333545,6709.097082831899,4317.146942503089,10796.42026709117,20085.852551298543,11600.805098895515,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,13,13,13,13,13,13,0,6861.366838660244,1,1,0,0,0,1,1,0,0,27.530005,53.842751
937,1007,Пицца Domino's Pizza,266.482,4.199999809265137,339,107,5146.510393409631,5941.564111064815,9925.204854094236,5795.335308339671,6099.215229093723,12739.963715122014,8635.358547335602,6182.732439373005,8544.5270223672,4926.302900246528,4964.002080291308,3459.5997126769266,4458.004068966789,7835.229683964163,5767.526341376477,10753.099333507767,7559.845388100459,4537.652466690883,15632.191208194718,6576.183414825717,13002.4283817409,11790.374330146567,12178.478877534866,5805.743144950781,17142.146185456553,15445.132512252057,6114.49181335215,7072.533417903323,6073.641867882282,3808.546294836578,10156.166498227829,19450.6686373248,11015.669147894687,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,12,12,12,12,12,12,1,6256.877881557364,0,1,0,0,0,1,1,0,0,27.534461,53.846914
938,1008,Кебаб на вертушке,151.741,3.700000047683716,9,2,5187.571584998356,6022.999016332634,9971.286524315816,5811.023920047911,6179.6569483429075,12765.618258730572,8709.578838937226,6266.2510180573745,8597.439239364441,5012.178483582849,5048.484325399684,3539.052251169852,4542.038559000934,7909.904624500996,5853.422571726211,10790.357334094202,7624.00811466432,4606.137469478393,15651.050917748149,6570.695053843296,13063.560154963909,11854.350508707874,12210.348778858606,5891.638793067483,17196.55451154303,15501.954417590485,6194.87453512524,7132.335567092867,6145.795648526735,3894.378661368928,10225.354289503633,19502.82355672056,11047.584069148472,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,17,15,1,6336.722316558656,0,0,0,0,0,0,0,0,0,27.534362,53.846051
939,1009,Магистраль,390.677,3.799999952316284,41,19,5712.069273231504,6413.248021640019,9725.019037014148,6314.36293490144,6270.79388513489,12404.060911009119,8706.39555933299,6418.456624538241,9114.12394895131,5288.593988129995,5231.74631368198,3631.004813568597,4715.094238104638,7913.987573852775,6119.452520791881,11314.587641493508,8117.326910727222,5085.7302969084085,15258.085769823123,7024.2109082905845,12924.48290520876,11741.081306707572,12732.119408465693,6152.734515978413,17002.050112773974,15326.497524234446,6284.961503428294,6991.447817149586,6125.775971130836,4149.696308748364,10163.871886708279,19291.150655393456,10718.127756641608,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,6,6,6,0,0,6417.435026806842,0,0,0,0,0,0,0,0,0,27.538204,53.842974
940,1010,Good Real Food,234.542,0.0,0,0,5926.392603120439,5863.967059923926,8684.05614531889,6814.875093907551,5225.039036693191,11521.108965330182,7600.2341422355175,5431.476383508373,9120.50675387963,4500.541112325843,4295.531925243056,2614.7471895504946,3773.5033352717355,6811.1809501724165,5298.565928502419,11532.358438780677,7945.359560110435,4892.940996793522,14438.295567315687,7727.92534804581,11817.617377651844,10627.18052979629,13015.505073084098,5322.775083181003,15921.865108038503,14235.347763276488,5238.26042901204,5883.354241747199,5017.032233663111,3352.4134445935133,9045.99078902824,18222.522811964067,9780.619624432089,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,13,13,0,5362.561900735831,0,0,0,0,0,0,0,0,0,27.544905,53.851413
941,1012,Palermo,69.1124,3.799999952316284,91,28,3649.682396758648,6843.275429234854,13404.52300769893,3082.0423475751772,8751.948057416697,16311.628382357103,11520.637419235682,8572.32626432639,7113.3182031457245,6823.629513257034,7333.855589335415,6362.958695108717,6936.354964907229,10721.165458933772,7608.456720628094,8471.891304397577,6870.265531241525,4693.76463642161,19194.935457149542,3198.16549317507,16237.697902271759,14965.86931989475,9648.628174090374,7671.207417561573,20494.139198541172,18758.591372788076,8770.267633186155,10385.164565020941,9106.630162067184,6020.137852349656,13199.646965036056,22834.82380372481,14578.7233952604,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,10,10,10,10,10,10,1,8939.459909058827,0,1,0,0,0,1,0,0,0,27.50283,53.84085
