,index,title,stops,ratingValue,ratingCount,reviewCount,могилёвская,первомайская,площадь победы,площадь якуба коласа,грушевка,восток,автозаводская,московская,партизанская,спортивная,пушкинская,немига,петровщина,михалово,борисовский тракт,малиновка,каменная горка,вокзальная,институт культуры,академия наук,тракторный завод,парк челюскинцев,юбилейная площадь,фрунзенская,молодёжная,площадь ленина,октябрьская,площадь франтишка богушевича,уручье,кунцевщина,купаловская,пролетарская,ковальская слобода,concert hall,sportcenter,fallback services,fast food,cafe,supermarket,bars,hotels,sushi,gasstation,spa,museum,currency exchange,mobile phones,malls,confectionary,restaurants,fallback fun,industrial enterprise,fitness,software,flower shop,hypermarket,wednesday,sunday,friday,tuesday,monday,thursday,saturday,num_compet,center,instagram,facebook,viber,ok,twitter,youtube,telegram,whatsapp,vkontakte,lat,lon
317,335,Бар,144.449,3.700000047683716,9,0,20559.34959858003,8509.397141372188,9143.140415419979,9715.04009551857,3155.3365514694424,17390.78532681339,17447.744545455036,14778.766709609508,15499.206553715001,1622.7169181956997,129.8112317739193,6642.7687763744425,4642.748069710028,3265.664920283381,19182.161838368185,6247.4422731596105,6252.987391888414,6239.923942355045,5630.54011462989,11499.68383277924,13576.823184770497,13436.452678953017,5150.853880782067,5215.9125479591785,3274.2277525097375,6128.086776458693,7330.7185979399965,5114.433936112357,21549.960034222688,4637.4991862777515,7347.431628887399,10301.340227089831,6947.9751780006045,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,18,18,18,3,7501.239645725964,0,0,0,0,0,0,0,0,0,27.494811,53.91018
318,336,Cinema bar,209.393,2.9000000953674316,6,2,20752.571610842373,8711.922053790187,9375.170804781677,9954.618258758886,3222.0799376651617,17638.63078268347,17641.496963556274,15024.654855877721,15694.058450083112,1381.7186815987727,378.58331845042943,6865.177694748535,4458.6970166342,3154.232234526114,19430.907730701132,6041.929654595347,6015.911426638512,6416.76056043749,5781.61396328526,11743.068897810164,13785.345047996365,13681.197300179412,5369.182891706412,5435.277524410414,3489.705819741694,6320.78669636976,7545.816480703018,5304.782926570226,21800.1458028492,4396.760683053681,7562.738219898104,10502.29645512291,7091.954088994692,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,1,7718.428937908075,0,0,0,0,0,0,0,0,0,27.492736,53.908795
319,337,Азарэнне,13.4789,2.200000047683716,62,16,20870.70243767033,8882.53467273987,9662.228561616219,10275.364792106679,3050.093066799619,17993.196282812896,17763.973087640457,15370.489825518862,15822.497068042136,1265.1927682328806,972.3468603751073,7120.438861804348,3789.269394588575,2588.022610558275,19789.50804922372,5360.032088053596,5769.961990949614,6510.177573491889,5799.1516975091745,12079.56898513358,13967.00750731892,14022.283815681405,5618.031536989932,5687.628218801693,3751.774170888203,6468.350365376405,7768.689988171656,5452.7446634571315,22165.957155492564,4146.284399499374,7786.351714943224,10661.769749972133,7078.222918502328,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,1,7948.774248154015,0,0,0,0,0,0,0,0,0,27.490426,53.902383
320,338,Рюмашная,66.5134,2.0999999046325684,16,6,20650.131577458298,8602.732546326622,9244.624342915322,9818.326211555664,3200.9476168509927,17495.83666260776,17538.655628001252,14883.432368199243,15590.42407642801,1518.2556651859852,230.45735617588625,6741.674079427628,4586.823768724864,3240.892179902232,19287.383343147827,6181.680741888273,6149.908765142555,6325.146963661934,5707.187653986603,11603.819336045462,13672.04178798742,13540.88232840146,5248.538539398965,5313.891510534716,3370.8325311269127,6218.294522776601,7427.637952945265,5203.794048733836,21655.44042668479,4533.571977249973,7444.410485979701,10394.275538245516,7022.405886126146,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,3,7598.752012082823,0,0,0,0,0,0,0,0,0,27.4939,53.909841
321,339,Space Grill,76.87,0.0,0,0,16543.579794890524,4538.815997546101,5464.242627747739,6154.513748448063,1990.7857238465863,13886.262822894714,13433.645403293807,11256.749308772305,11488.349783185755,5546.193488442475,3905.1078438014647,2908.527000297777,5909.4098657956165,4117.427006561143,15684.681138600523,7542.613381501968,10112.939595837193,2208.1964860064822,1728.4050135712541,7973.880390413451,9623.281726455409,9907.040431276884,1495.1200667156934,1569.1385263379855,1027.7739405229124,2123.165757672429,3475.355208702038,1108.3688124648172,18071.39899017505,8490.62072642479,3493.9062539719985,6316.636454235042,3045.573415690808,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,9,4,3664.699843168999,0,0,0,0,0,0,0,0,0,27.529203,53.897345
322,340,Шафран,244.222,0.0,0,0,16681.705124986653,4684.076413363792,5614.867166635949,6304.364964941145,1850.5171786431165,14036.635358115245,13572.23151601386,11407.072557009033,11627.623022802421,5407.217541889744,3775.202898165049,3058.7915332591,5769.922900560576,3974.059680936977,15835.088722482866,7407.796943925695,9968.466012237475,2337.7012854359537,1816.397918885783,8123.835415997006,9768.240059869177,10057.296904297134,1638.6371355598017,1712.8575043686478,978.2955817254226,2266.921532958772,3625.6323904817305,1254.3556731050064,18221.780901829654,8346.616320184132,3644.201865503099,6459.963350056363,3140.983150801693,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,0,5,3815.1431160277175,0,0,0,0,0,0,0,0,0,27.527875,53.897047
323,341,Юджын Крабс,89.479,4.300000190734863,39,16,16563.729013067255,4559.864544283013,5485.811145763105,6175.906721282829,1970.8876599522976,13907.767537692127,13453.852172921313,11278.242667136929,11508.644060921073,5525.886716520758,3885.9442348066714,2930.0043323940827,5889.701561874711,4097.101408373254,15706.194047093717,7523.632167061911,10091.958891506592,2227.0649011793744,1741.222863742086,7995.295055997072,9644.302770403137,9928.518847159121,1515.3394680800334,1589.3973200609869,1018.6421392170979,2143.9947494884764,3496.9744601710654,1129.4581593365308,18092.906016578327,8469.69545412848,3515.526833740695,6337.445397548794,3059.6718055172873,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,12,12,12,12,12,12,4,3686.3297291902036,1,0,0,0,0,0,0,0,0,27.529011,53.897311
324,342,Star coffee,92.1716,0.0,0,0,16545.758264984735,4542.406834512264,5470.696366788224,6161.541665882087,1982.0465985941557,13892.969114372052,13435.899872912894,11263.49420279809,11490.72236626147,5543.807583722718,3904.0716999222295,2915.333488203119,5900.532080533706,4109.002221720082,15691.358616766072,7533.336090791552,10109.487035129116,2208.933193228304,1724.7265056606034,7980.852724205421,9626.815955623115,9913.833251907812,1503.6709647463779,1577.656345231028,1033.2550886601484,2126.3585853794148,3480.797876013224,1112.0585705672331,18078.096645894228,8487.27081852769,3499.3635591013144,6319.788548580273,3042.6613660439216,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,0,4,3670.2870931969187,0,0,0,0,0,0,0,0,0,27.529164,53.897248
325,343,Кафе,305.084,0.0,0,0,16797.080188358337,4790.018765903076,5693.453778076229,6375.44945524655,1818.1071927703738,14111.324086428102,13687.140255844648,11481.377270236677,11741.809346379863,5292.750650077152,3653.215150576131,3134.052270018885,5735.099422428713,3930.6166291404543,15910.093805139059,7382.139443387437,9861.502265697265,2459.4305079984492,1946.7223820681954,8195.387010405313,9874.591012799725,10131.060428857038,1691.171110400878,1765.6301116248744,860.4702902532714,2375.597607185859,3715.7907542101902,1359.6988271140858,18296.464059672107,8238.871312161837,3734.2097315216847,6569.045381779522,3271.273040884881,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,0,1,3903.7953897689595,0,0,0,0,0,0,0,0,0,27.526979,53.897897
326,345,Kooker,99.7592,3.799999952316284,21,5,16544.18315849858,4541.124917174894,5470.145463457692,6161.167387595453,1981.8000471696282,13892.492980260693,13434.33960814141,11263.030155065953,11489.18527591638,5545.345349971247,3905.8579299285875,2914.8918195266165,5900.221242739856,4108.883681140703,15690.873554753742,7532.836378043797,10110.803411538402,2207.1040975059664,1722.3383362086613,7980.4602653607635,9625.520063823513,9913.384174973407,1503.850785606673,1577.8222720162887,1035.7602935257696,2124.9937874171487,3479.9647101207825,1110.8075563305554,18077.617646095885,8488.609650493534,3498.534258026802,6318.411089124966,3040.342718016196,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,0,4,3669.492371314188,0,0,0,0,0,0,0,0,0,27.529174,53.897225
327,346,Дольчепит,377.936,0.0,0,0,16248.2874733292,4238.581977672277,5174.770036541881,5871.637073095032,2247.096018277827,13599.080122898687,13137.966650600629,10970.062610042047,11192.080491244007,5842.916452569739,4193.648511254488,2623.6593873618317,6158.012366418,4378.6353708624465,15397.151992267536,7777.452109707813,10413.013858952627,1925.9572720131591,1523.5035324789262,7690.097121757669,9323.114390840186,9620.952826146775,1249.3416853806111,1321.810031123213,1229.4986915948555,1823.944264517095,3178.357729732749,808.1149698926915,17784.060465822706,8790.505573633265,3196.986699915515,6017.35056726594,2817.59520260148,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,0,1,3368.5106112491817,0,0,0,0,0,0,0,0,0,27.531902,53.897251
328,347,Black Bear Brews,209.424,4.199999809265137,16,5,16303.588909079646,4342.678714354931,5365.096635246733,6078.285582646558,2020.0608081200091,13791.362667977217,13195.957660613265,11164.370717423588,11254.011170069612,5788.244005671466,4178.2473837328835,2833.0775050630086,5910.861829422386,4149.3990849735055,15588.143236895006,7515.758868247526,10325.228085914541,1945.47540649646,1393.136696351915,7893.158371675669,9420.8243245133,9817.329684156979,1523.5867548006395,1593.9470187657344,1374.1104211167965,1925.7985364436795,3343.1312967066824,947.6492283043802,17975.233699278448,8706.350697564756,3362.13482430767,6105.454032938967,2717.2707153819133,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,0,0,3536.987141480695,0,0,0,0,0,0,0,0,0,27.530844,53.894361
329,348,Akula coffee,348.038,0.0,0,0,15911.045699925462,3907.046957529368,4883.431495496734,5593.466841946354,2505.52986923244,13309.846190686116,12800.831946418068,10682.237201752318,10855.157119271393,6179.554525399009,4530.925564433607,2347.5457747594305,6394.190966968636,4635.0957485538875,15107.026676448975,7993.167125375313,10745.6185830705,1592.7017180462476,1273.4248199834121,7409.01238358991,8991.09292499907,9334.636355394772,1076.266758282067,1142.527956865864,1533.217725263985,1489.8283042387527,2869.6130465295446,479.47085484366943,17494.117419854512,9123.66241408808,2888.468536084661,5683.124580926459,2528.7220620859525,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,0,0,3062.0398042682973,0,0,0,0,0,0,0,0,0,27.53483,53.896362
330,349,KaraKum,120.844,4.400000095367432,24,12,16643.721387725225,4743.420813253044,5822.013813653278,6542.178294590166,1557.3882374400227,14246.609342375623,13540.434942045367,11621.094252813915,11603.920593279561,5475.217937263597,3924.533030985001,3300.522962473108,5437.391974047406,3681.751826208437,16042.47786312609,7041.668180373727,9966.063886765047,2293.0541677338447,1583.8191491495793,8354.877002923475,9807.257612144023,10275.382716772909,1992.5518985148517,2063.793832678602,1449.070119340111,2341.750285770796,3789.539362422317,1402.6818901251272,18429.451833125833,8352.878367267898,3808.700434443984,6487.525305829459,2902.562050386722,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,12,12,12,12,12,10,7,3984.9581137666987,1,0,0,0,0,0,0,0,1,27.527278,53.891731
331,350,Simple,311.407,4.5,31,9,14514.387438387092,2460.888651438992,3442.81472696928,4182.774374627917,3942.61432743577,11861.911606808922,11402.550604971015,9238.417595779774,9452.80927697186,7607.542518072254,5920.359389489213,1026.5088139910213,7767.939350272753,6053.799724931293,13656.870188240475,9315.699502132713,12199.296795297008,819.6883532644758,1541.1771049105357,5984.173264764312,7540.755214682271,7895.0533817686055,1063.706226769593,1034.018063492602,2795.5624981010524,298.87343056482416,1401.9009871404419,999.1056853014476,16043.654743775616,10575.308624081043,1421.076050164022,4251.574300143681,2037.7117726277838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,12,12,12,12,12,12,4,1597.632587197805,0,0,0,0,0,0,0,0,0,27.548039,53.897807
332,351,Mon nom,73.2819,4.900000095367432,295,130,8030.915988670675,4177.1197914626955,3858.5778719790374,3736.171345218202,10395.454589631794,6330.713186224833,4962.211895821892,4192.516381969365,3065.4683861770427,14233.84789186511,12531.07268115561,6058.527229994017,13892.53049817531,12379.129441389952,7957.706390143794,15211.755344337686,18827.14570075087,6629.677026376826,7500.646533810334,3128.773853895683,918.9799561308045,3398.116307664305,7519.1250087878425,7457.311274599834,9387.426024084894,6596.003421331586,5337.745317814184,7607.062215923046,10236.814975790448,17203.69879733227,5321.78288887479,2432.231998903015,6531.410029249571,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,13,13,0,5176.703695021962,1,0,0,0,0,0,0,0,0,27.607315,53.89136
333,352,Grill Room,168.728,4.300000190734863,23,13,6631.503549795233,7048.3109805685235,6113.373416562636,5609.453311728189,13287.621387593384,3236.1450370482617,4243.383380422725,2010.021649183745,3351.7390846133044,16865.406349504163,15126.033487738898,8632.408276563947,16928.439608005676,15340.432824540067,4771.294605422497,18307.706993718813,21497.34006374859,9539.249515169555,10460.906717583142,4009.774432513583,2629.927881576203,2493.06343239934,10134.885285453875,10065.684096083662,12008.733008502655,9412.40254498732,8002.299199477381,10384.847889296369,7035.270570014657,19874.033147790506,7983.951343857892,5477.708048351792,9612.604681860565,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,13,13,1,7815.749946006286,0,0,0,0,0,0,0,0,0,27.631837,53.90832
334,353,Clever Irish Pub,532.195,4.699999809265137,985,338,10860.46671654873,3016.2395804495595,1452.1123294438196,822.1771336619429,8831.293518547978,6976.661865409755,7896.852650173631,4348.346010264758,6090.04419785329,12143.534142303188,10396.757472371943,4002.809080491763,12652.722714332418,10948.167897739811,8774.674889809305,14166.108836175477,16777.06583216826,5261.633587207664,6220.159308151438,1109.8967072461614,3866.8880327404668,3001.4707812953884,5481.7789175089165,5409.229052237247,7321.896948610357,4996.199940390628,3501.6615435131444,5871.690191410272,11161.578248007254,15158.787862487134,3482.2588213547783,2553.3686724335657,5747.155517653817,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,10,10,10,10,12,12,4,3303.7373335964057,1,1,0,0,0,0,0,0,0,27.589252,53.915091
335,354,Lidbeer bar Тёмный,318.986,4.5,298,109,10912.70390877232,3326.5817760649643,1691.5760411956812,962.1717098133822,9051.15219519938,6778.512163983418,7984.66765524321,4148.558256473913,6213.463134250572,12287.204969265706,10538.91657242323,4206.0331847674815,12891.734022648865,11173.7942923214,8577.680728438694,14418.4975167713,16918.008224784,5524.427974356736,6481.9165620182375,860.6785834121913,3995.028613208,2797.4107678715,5667.264225949691,5593.95361561879,7488.27706029404,5240.157428985998,3743.601501431082,6091.832692545302,10962.80748193878,15302.864428829225,3724.212069138565,2884.570980947087,6046.782335915135,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,24,24,4,3545.736264105927,1,1,0,0,0,0,0,0,1,27.590353,53.91828
336,355,Shot bar Jerry,299.411,4.5,134,55,10656.961629846326,4127.478473979001,2490.208817498798,1725.8239931501528,9821.195156977543,6055.894577645087,7828.4109471267175,3435.9477567218614,6162.198460263913,12965.776006746943,11217.50439445771,4968.956138049002,13676.2644593536,11947.806562755157,7852.900336732126,15212.239911725323,17589.15941826426,6325.957111452399,7282.5861888626105,284.35060156855604,3996.4464659026667,2095.606944196676,6408.398308482315,6334.492993149009,8203.421773939113,6031.965054524155,4536.322530647273,6865.08105399251,10232.694259322927,15979.47093228681,4516.978095629614,3535.4330944036037,6853.008131124259,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,8,4338.886746673683,1,0,0,0,0,0,0,0,0,27.596034,53.923371
337,356,Гвоздь,545.036,4.5,485,180,10776.533961421781,3051.3015316434726,1516.6835038627892,904.2409020791994,8895.82314455245,6909.945671116703,7814.483884713396,4282.7040273754355,6010.223927470129,12220.190294068107,10473.673250932718,4071.759076107571,12712.481889196817,11011.237754675269,8707.490570352034,14222.20374717446,16853.902913053567,5315.690010572141,6274.280165627637,1063.0219699336897,3787.1250082799775,2937.6197449742026,5553.301124541133,5480.891811269115,7395.9795326379135,5055.741857633751,3562.4511086801613,5936.633435450825,11094.519600996606,15235.296101630862,3543.0582723575217,2536.2095416492994,5786.758909017156,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,12,12,12,12,14,12,4,3364.654384634045,0,0,1,0,0,0,0,0,0,27.589957,53.91477
338,357,Герои,220.664,4.699999809265137,65,22,11527.569618414269,1981.792210256912,368.6766376310384,627.5594798951595,7725.069058839841,8078.45086479168,8486.192213998665,5454.2148664464585,6596.734541814974,11124.596970186827,9382.937262099791,2921.5741149527903,11536.257311351526,9837.626972358974,9874.440937400515,13047.776930781694,15758.15162079726,4144.407807471855,5102.786582285482,2225.036757575264,4414.257343433599,4112.078671165831,4416.4215924897735,4345.224422096216,6277.401542607489,3879.5217368626545,2386.9658101169325,4767.587431474083,12261.482354017608,14136.184580894467,2367.5860953143324,2105.5444622435216,4670.378487517562,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,11,11,8,2189.3388818732587,1,0,0,0,0,0,0,0,0,27.580254,53.91005
339,358,Рибро,456.844,4.400000095367432,232,106,10520.324549747731,3153.685497785662,1713.0807375472928,1151.7966910114008,9082.150787541692,6721.598145836185,7561.390940390303,4099.922515780217,5763.46359192873,12445.596876498617,10700.086283636414,4274.360999956208,12882.912489049495,11192.471688978874,8516.955679475459,14380.816844357803,17079.70922125095,5471.091741522906,6429.105659270628,969.9499469542119,3540.8804581694585,2763.583759170449,5763.0331731582255,5691.105098348475,7613.402930327025,5228.292867092776,3740.676097096478,6125.371986792948,10903.926679706443,15460.044240709549,3721.346437568665,2483.7330532135193,5897.382805850462,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,12,12,12,12,14,14,1,3543.6203174908796,1,1,0,0,0,0,0,0,0,27.592032,53.913635
340,359,Хмельная крепость,63.6914,4.0,29,9,7117.420650557104,5819.856445965984,5037.5242682717335,4631.856112099085,12072.372378731823,4452.399668767649,4332.759690013033,2606.077239400591,2897.1139614763397,15739.432469347248,14009.16432860487,7496.997496925809,15672.869257447914,14106.366967405262,6051.3220346482785,17035.1095557284,20363.653862490075,8311.32733868647,9221.011500189215,3265.9575185257972,1443.328618954805,2364.999277296796,8995.687726149026,8928.422877294606,10875.202425030238,8210.364362381324,6835.8571331080375,9197.585206477639,8330.045044411116,18738.76870532187,6818.046610981665,4201.831215338772,8339.376784893493,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,13,13,0,6655.058824234903,0,0,0,0,0,0,0,0,1,27.621614,53.902034
